350.60345	2.1442566	0.10164029	
352.19275	2.141938	0.097964674	
353.78207	2.1395388	0.094330736	
355.3714	2.1370633	0.09074683	
356.96075	2.1345153	0.087220274	
358.55014	2.1319	0.08375762	
360.13953	2.1292222	0.08036466	
361.72894	2.1264868	0.077046275	
363.31842	2.123699	0.07380681	
364.90787	2.1208642	0.0706499	
366.49734	2.1179876	0.06757848	
368.08685	2.1150744	0.06459493	
369.67633	2.11213	0.061701134	
371.2659	2.1091588	0.058898333	
372.85544	2.1061664	0.056187477	
374.445	2.1031573	0.053569	
376.0346	2.1001358	0.05104287	
377.6242	2.0971067	0.048608854	
379.2138	2.094074	0.04626633	
380.8034	2.091042	0.04401434	
382.39307	2.088014	0.04185172	
383.98273	2.0849938	0.039777115	
385.5724	2.081985	0.037788894	
387.16205	2.0789902	0.035885338	
388.75177	2.0760126	0.034064498	
390.34146	2.073055	0.032324377	
391.93115	2.0701196	0.030662837	
393.52087	2.067209	0.029077636	
395.11063	2.0643249	0.027566494	
396.70035	2.0614693	0.026127128	
398.2901	2.058644	0.024757123	
399.87982	2.0558505	0.02345412	
401.4696	2.05309	0.022215707	
403.0594	2.0503638	0.021039512	
404.64914	2.0476727	0.019923164	
406.23892	2.045018	0.018864304	
407.8287	2.0424	0.017860593	
409.4185	2.0398195	0.016909778	
411.00824	2.0372767	0.016009593	
412.59805	2.0347724	0.015157831	
414.18784	2.0323064	0.014352357	
415.77765	2.0298793	0.013591081	
417.36743	2.027491	0.012871969	
418.95728	2.0251415	0.012193027	
420.54706	2.0228305	0.011552386	
422.13687	2.020558	0.0109481765	
423.72665	2.0183241	0.010378614	
425.31647	2.016128	0.0098419795	
426.90625	2.0139697	0.009336619	
428.49603	2.0118484	0.008860939	
430.0858	2.0097642	0.008413428	
431.6756	2.0077164	0.0079925945	
433.26538	2.0057044	0.0075970497	
434.85513	2.003728	0.0072254636	
436.44492	2.001786	0.0068765325	
438.03467	1.9998788	0.0065490534	
439.62442	1.998005	0.0062418487	
441.2142	1.9961643	0.0059537985	
442.8039	1.9943563	0.0056838696	
444.39365	1.99258	0.00543103	
445.9834	1.9908351	0.0051943297	
447.5731	1.9891208	0.0049728677	
449.16278	1.9874365	0.0047657727	
450.7525	1.9857816	0.0045722267	
452.3422	1.9841553	0.0043914537	
453.93182	1.9825572	0.004222724	
455.52155	1.9809865	0.0040653325	
457.11118	1.9794426	0.003918629	
458.70078	1.9779252	0.0037819913	
460.29044	1.9764332	0.0036548225	
461.88004	1.9749663	0.0035365743	
463.46964	1.9735239	0.0034267183	
465.05917	1.9721054	0.0033247618	
466.64874	1.97071	0.0032302346	
468.23828	1.9693376	0.0031426956	
469.8278	1.9679872	0.0030617323	
471.41733	1.9666585	0.002986948	
473.00677	1.9653509	0.0029179808	
474.59628	1.9640638	0.0028544771	
476.18573	1.9627968	0.002796114	
477.77515	1.9615495	0.0027425836	
479.36456	1.9603212	0.002693595	
480.95395	1.9591116	0.0026488758	
482.5433	1.9579201	0.002608172	
484.13266	1.9567463	0.0025712415	
485.722	1.9555899	0.0025378594	
487.31128	1.9544501	0.0025078126	
488.90054	1.953327	0.0024809025	
490.4898	1.9522197	0.0024569412	
492.079	1.9511281	0.0024357531	
493.6682	1.9500518	0.0024171732	
495.25742	1.9489902	0.0024010462	
496.84653	1.9479432	0.0023872282	
498.43564	1.9469103	0.0023755813	
500.02475	1.9458911	0.0023659784	
501.61383	1.9448855	0.0023582994	
503.20282	1.943893	0.0023524319	
504.79184	1.9429133	0.0023482703	
506.3808	1.941946	0.002345716	
507.9698	1.940991	0.0023446763	
509.5587	1.9400479	0.0023450642	
511.14755	1.9391164	0.0023467985	
512.73645	1.9381962	0.002349803	
514.32526	1.9372872	0.002354006	
515.914	1.9363889	0.002359341	
517.50275	1.9355012	0.0023657444	
519.09143	1.9346238	0.0023731587	
520.6801	1.9337565	0.0023815283	
522.2688	1.932899	0.0023908017	
523.85736	1.9320512	0.0024009305	
525.4459	1.9312127	0.00241187	
527.0345	1.9303834	0.0024235775	
528.623	1.929563	0.0024360141	
530.2114	1.9287516	0.0024491416	
531.79987	1.9279486	0.0024629263	
533.38824	1.927154	0.0024773355	
534.97656	1.9263676	0.0024923384	
536.5648	1.9255892	0.002507907	
538.15314	1.9248186	0.002524015	
539.74133	1.9240558	0.0025406363	
541.32947	1.9233005	0.0025577492	
542.9176	1.9225525	0.0025753307	
544.50574	1.9218116	0.0025933608	
546.09375	1.9210777	0.0026118204	
547.68176	1.9203508	0.0026306915	
549.26965	1.9196306	0.0026499575	
550.85754	1.9189171	0.0026696029	
552.44543	1.9182099	0.0026896135	
554.03326	1.9175091	0.0027099745	
555.621	1.9168144	0.0027306739	
557.20874	1.9161258	0.0027517003	
558.7964	1.9154432	0.0027730414	
560.38403	1.9147663	0.0027946876	
561.97156	1.9140952	0.0028166284	
563.5591	1.9134296	0.0028388554	
565.1466	1.9127696	0.00286136	
566.734	1.9121149	0.002884134	
568.32135	1.9114653	0.0029071697	
569.9086	1.910821	0.0029304607	
571.4959	1.9101818	0.0029540004	
573.0831	1.9095474	0.0029777826	
574.6703	1.9089179	0.003001802	
576.2573	1.9082932	0.0030260524	
577.84436	1.9076731	0.0030505303	
579.43134	1.9070576	0.00307523	
581.0183	1.9064467	0.0031001482	
582.60516	1.9058402	0.00312528	
584.192	1.9052378	0.0031506221	
585.7787	1.9046398	0.0031761704	
587.3654	1.9040459	0.0032019233	
588.952	1.9034561	0.0032278763	
590.53864	1.9028703	0.003254027	
592.1251	1.9022884	0.0032803735	
593.7116	1.9017104	0.003306913	
595.298	1.9011363	0.0033336424	
596.88434	1.9005657	0.0033605609	
598.4706	1.8999988	0.003387666	
600.05676	1.8994355	0.003414956	
601.64294	1.8988757	0.00344243	
603.229	1.8983195	0.0034700844	
604.81506	1.8977665	0.0034979205	
606.401	1.8972169	0.003525935	
607.9869	1.8966706	0.003554128	
609.57263	1.8961273	0.0035824974	
611.15845	1.8955874	0.0036110438	
612.7441	1.8950505	0.003639764	
614.3297	1.8945166	0.0036686594	
615.9153	1.8939857	0.0036977278	
617.50073	1.8934578	0.0037269685	
619.0861	1.8929328	0.0037563818	
620.6715	1.8924105	0.0037859674	
622.2567	1.8918911	0.0038157231	
623.8419	1.8913743	0.0038456502	
625.42706	1.8908603	0.0038757473	
627.0121	1.8903489	0.0039060148	
628.59705	1.8898401	0.0039364514	
630.18195	1.889334	0.003967057	
631.7668	1.8888302	0.0039978335	
633.3515	1.8883289	0.0040287776	
634.93616	1.88783	0.004059891	
636.5208	1.8873335	0.004091174	
638.10535	1.8868394	0.004122625	
639.68976	1.8863475	0.004154245	
641.2741	1.8858578	0.0041860337	
642.85846	1.8853705	0.004217992	
644.4426	1.8848853	0.0042501176	
646.02673	1.8844023	0.0042824126	
647.6108	1.8839213	0.004314876	
649.19476	1.8834424	0.0043475092	
650.7787	1.8829656	0.0043803114	
652.3625	1.8824906	0.0044132834	
