400	1.698	0			
405	1.697	0			
410	1.696	0			
415	1.695	0			
420	1.694	0			
425	1.693	0			
430	1.692	0			
435	1.691	0			
440	1.69	0			
445	1.689	0			
450	1.688	0			
455	1.687	0			
460	1.687	0			
465	1.686	0			
470	1.685	0			
475	1.685	0			
480	1.684	0			
485	1.683	0			
490	1.683	0			
495	1.682	0			
500	1.682	0			
505	1.681	0			
510	1.681	0			
515	1.68	0			
520	1.679	0			
525	1.679	0			
530	1.679	0			
535	1.678	0			
540	1.678	0			
545	1.677	0			
550	1.677	0			
555	1.676	0			
560	1.676	0			
565	1.676	0			
570	1.675	0			
575	1.675	0			
580	1.675	0			
585	1.674	0			
590	1.674	0			
595	1.674	0			
600	1.673	0			
605	1.673	0			
610	1.673	0			
615	1.672	0			
620	1.672	0			
625	1.672	0			
630	1.671	0			
635	1.671	0			
640	1.671	0			
645	1.671	0			
650	1.67	0			
655	1.67	0			
660	1.67	0			
665	1.67	0			
670	1.67	0			
675	1.669	0			
680	1.669	0			
685	1.669	0			
690	1.669	0			
695	1.668	0			
700	1.668	0			
705	1.668	0			
710	1.668	0			
715	1.668	0			
720	1.668	0			
725	1.667	0			
730	1.667	0			
735	1.667	0			
740	1.667	0			
745	1.667	0			
750	1.667	0			
755	1.666	0			
760	1.666	0			
765	1.666	0			
770	1.666	0			
775	1.666	0			
780	1.666	0			
785	1.666	0			
790	1.665	0			
795	1.665	0			
800	1.665	0			
805	1.665	0			
810	1.665	0			
815	1.665	0			
820	1.665	0			
825	1.665	0			
830	1.664	0			
835	1.664	0			
840	1.664	0			
845	1.664	0			
850	1.664	0			
855	1.664	0			
860	1.664	0			
865	1.664	0			
870	1.664	0			
875	1.663	0			
880	1.663	0			
885	1.663	0			
890	1.663	0			
895	1.663	0			
900	1.663	0			
905	1.663	0			
910	1.663	0			
915	1.663	0			
920	1.663	0			
925	1.663	0			
930	1.662	0			
935	1.662	0			
940	1.662	0			
945	1.662	0			
950	1.662	0			
955	1.662	0			
960	1.662	0			
965	1.662	0			
970	1.662	0			
975	1.662	0			
980	1.662	0			
985	1.662	0			
990	1.662	0			
995	1.662	0			
1000	1.661	0			
1005	1.661	0			
1010	1.661	0			
1015	1.661	0			
1020	1.661	0			
1025	1.661	0			
1030	1.661	0			
1035	1.661	0			
1040	1.661	0			
1045	1.661	0			
1050	1.661	0			
1055	1.661	0			
1060	1.661	0			
1065	1.661	0			
1070	1.661	0			
1075	1.661	0			
1080	1.661	0			
1085	1.66	0			
1090	1.66	0			
1095	1.66	0			
1100	1.66	0			
1105	1.66	0			
1110	1.66	0			
1115	1.66	0			
1120	1.66	0			
1125	1.66	0			
1130	1.66	0			
1135	1.66	0			
1140	1.66	0			
1145	1.66	0			
1150	1.66	0			
1155	1.66	0			
1160	1.66	0			
1165	1.66	0			
1170	1.66	0			
1175	1.66	0			
1180	1.66	0			
1185	1.66	0			
1190	1.66	0			
1195	1.66	0			
1200	1.659	0			
1205	1.659	0			
1210	1.659	0			
1215	1.659	0			
1220	1.659	0			
1225	1.659	0			
1230	1.659	0			
1235	1.659	0			
1240	1.659	0			
1245	1.659	0			
1250	1.659	0			
1255	1.659	0			
1260	1.659	0			
1265	1.659	0			
1270	1.659	0			
1275	1.659	0			
1280	1.659	0			
1285	1.659	0			
1290	1.659	0			
1295	1.659	0			
1300	1.659	0			
1305	1.659	0			
1310	1.659	0			
1315	1.659	0			
1320	1.659	0			
1325	1.659	0			
1330	1.659	0			
1335	1.659	0			
1340	1.659	0			
1345	1.659	0			
1350	1.659	0			
1355	1.659	0			
1360	1.659	0			
1365	1.658	0			
1370	1.658	0			
1375	1.658	0			
1380	1.658	0			
1385	1.658	0			
1390	1.658	0			
1395	1.658	0			
1400	1.658	0			
1405	1.658	0			
1410	1.658	0			
1415	1.658	0			
1420	1.658	0			
1425	1.658	0			
1430	1.658	0			
1435	1.658	0			
1440	1.658	0			
1445	1.658	0			
1450	1.658	0			
1455	1.658	0			
1460	1.658	0			
1465	1.658	0			
1470	1.658	0			
1475	1.658	0			
1480	1.658	0			
1485	1.658	0			
1490	1.658	0			
1495	1.658	0			
1500	1.658	0			
1505	1.658	0			
1510	1.658	0			
1515	1.658	0			
1520	1.658	0			
1525	1.658	0			
1530	1.658	0			
1535	1.658	0			
1540	1.658	0			
1545	1.658	0			
1550	1.658	0			
1555	1.658	0			
1560	1.658	0			
1565	1.658	0			
1570	1.658	0			
1575	1.658	0			
1580	1.658	0			
1585	1.658	0			
1590	1.658	0			
1595	1.658	0			
1600	1.658	0			
1605	1.658	0			
1610	1.658	0			
1615	1.658	0			
1620	1.657	0			
1625	1.657	0			
1630	1.657	0			
1635	1.657	0			
1640	1.657	0			
1645	1.657	0			
1650	1.657	0			
1655	1.657	0			
1660	1.657	0			
1665	1.657	0			
1670	1.657	0			
1675	1.657	0			
1680	1.657	0			
1685	1.657	0			
1690	1.657	0			
1695	1.657	0			
1700	1.657	0			
1705	1.657	0			
1710	1.657	0			
1715	1.657	0			
1720	1.657	0			
1725	1.657	0			
1730	1.657	0			
1735	1.657	0			
1740	1.657	0			
1745	1.657	0			
1750	1.657	0			
1755	1.657	0			
1760	1.657	0			
1765	1.657	0			
1770	1.657	0			
1775	1.657	0			
1780	1.657	0			
1785	1.657	0			
1790	1.657	0			
1795	1.657	0			
1800	1.657	0			
					
					
